Sample	01_A	01_B	01_C	02_A	02_B	02_C	03_A	03_B	03_C	04_A	04_B	04_C	05_A	05_B	06_A	07_A	07_B	08_A	08_B	09_A	10_A	10_B
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Ruminococcus.s__Ruminococcus_sp_CAG_177	0	0	0	0	0	0	0	0	0	0	0	2.77277	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	1.19345	0.942614	0.234183	14.6625	0	3.02361	0	0.5425	0.664508	0.531168	5.14532	1.2862	0.361005	20.3638	3.1815	0.840366	3.09475	13.0078	2.24493	1.19616	1.10936	1.02291
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Sellimonas.s__Sellimonas_intestinalis	3.88878	1.5457	0	0	0	0	0	2.58473	8.13125	0.756549	38.6032	0	0	0	0	0	0	0.330441	3.92685	1.34884	0.382946	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Senegalimassilia.s__Senegalimassilia_anaerobia	0	0	0	0	3.65388	0	0	0	0	0	0	0	0.874851	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_mutans	0	0	0	0	0	0	0	0	0	0	0	0.390606	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336052
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_pneumoniae	0	0	0	0	0	0	0	6.98848	2.74763	0	0	0	0	0	0.989631	0.288912	0	0.113672	3.7794	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	3.04687	0.526309	0	0	0	0	0	0.43871	0.210312	0	0.119689	2.02325	0	0	0.0895389
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_sp_A12	0	0	0	0	0	0	0	0.209497	0	0	0	0	0	0	0.318693	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_thermophilus	0	0	0	0	0	2.24744	5.60516	0	6.30019	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_vestibularis	0	24.0305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	0	0	0	0	1.57344	0	0	0	0	0	0	0	3.19607	0	0	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|unclassified	141.899	207.731	154.932	71.269	89.9258	88.0961	128.217	168.287	171.864	161.162	70.8318	81.6014	141.433	240.324	119.762	109.464	219.881	191.696	156.08	393.903	116.01	127.625
PWY-6165: chorismate biosynthesis II (archaea)	0	103.244	11.3955	89.9929	0	64.7343	23.0466	52.6162	0	0	0	153.65	11.2461	113.195	0	0	191.076	69.2953	33.1853	294.853	0	0
PWY-6165: chorismate biosynthesis II (archaea)|g__Methanobrevibacter.s__Methanobrevibacter_smithii	0	31.9674	3.98843	32.0823	0	23.2442	0	0	0	0	0	11.6697	0	0	0	0	20.2482	0	0	0	0	0
PWY-6165: chorismate biosynthesis II (archaea)|g__Methanosphaera.s__Methanosphaera_stadtmanae	0	0	0	0	0	0	0	0	0	0	0	0.998319	0	0	0	0	0	0	0	0	0	0
PWY-6165: chorismate biosynthesis II (archaea)|unclassified	0	0	0	2.46074	0	0	21.1681	45.2412	0	0	0	0	10.8412	99.7014	0	0	1.95147	56.6319	27.661	260.712	0	0
PWY-6167: flavin biosynthesis II (archaea)	0	34.5633	23.5446	0	0	16.5909	21.6476	27.7573	0	0	0	34.1398	13.8726	43.2422	0	0	17.5662	32.0722	26.024	15.4602	0	0
PWY-6167: flavin biosynthesis II (archaea)|unclassified	0	0	0	0	0	0	0	23.0524	0	0	0	0	12.6398	8.47136	0	0	2.53072	2.89447	5.51305	14.9145	0	0
PWY-6168: flavin biosynthesis III (fungi)	21.9966	35.9736	231.502	0	136.047	14.98	215.365	41.5492	22.8965	90.1897	0	83.9728	175.823	59.4019	33.3223	69.855	16.8813	45.3754	59.2169	14.7246	125.068	114.176
PWY-6168: flavin biosynthesis III (fungi)|g__Escherichia.s__Escherichia_coli	0	0	10.5559	0	0	0	16.8918	0	0	0	0	0	0	0	0	5.58157	0	0	0	0	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0	0	0	0.566085	0	0	0	0	0	0.468579	0	0	0	0	0	0	0	0
PWY-6168: flavin biosynthesis III (fungi)|unclassified	14.0194	26.0126	0	0	0	6.74904	0	30.3994	17.0231	0	0	0	72.5941	7.3794	0	2.01968	14.3775	2.41689	5.12868	14.1792	3.87938	0
PWY-6174: mevalonate pathway II (haloarchaea)	0	2.23286	0	1.50766	0	8.28492	0	6.99204	0	0	0	2.17626	0	0	0	0	1.62605	0	2.10336	4.00604	0	0
PWY-6174: mevalonate pathway II (haloarchaea)|unclassified	0	0	0	0.669067	0	0	0	6.56618	0	0	0	0	0	0	0	0	0	0	2.06388	3.99355	0	0
PWY-6182: superpathway of salicylate degradation	0	0	0	0	0	0	0	0	0	0	0	0	0.625885	0	0	0.716234	0	0	0	0.335422	0	0
PWY-6182: superpathway of salicylate degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.5586	0	0	0	0	0	0	0.329613	0	0
PWY-6185: 4-methylcatechol degradation (ortho cleavage)	0	0	0	0	0	0	0	0	0	0	0	0	0.632728	0	0	0.851575	0	0	0	0	0	0
PWY-6185: 4-methylcatechol degradation (ortho cleavage)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.561186	0	0	0	0	0	0	0	0	0
PWY-6210: 2-aminophenol degradation	0	0	0	0	1.63711	0	1.02387	0.609994	0	4.00712	0	0	0.644703	0	0.291622	1.18657	0	0	0	0	0	0.131603
PWY-6210: 2-aminophenol degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.496829	0	0	0	0	0	0	0	0	0
PWY-6215: 4-chlorobenzoate degradation	0	0	0	0	0	0	0	0	0	0	0	0.518377	1.88404	0	0	1.11438	0.545593	0	0	1.08481	0	0.156864
PWY-6215: 4-chlorobenzoate degradation|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11438	0	0	0	0	0	0
PWY-6215: 4-chlorobenzoate degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	1.88404	0	0	0	0.545593	0	0	0.972904	0	0
PWY-621: sucrose degradation III (sucrose invertase)	107.888	76.8801	219.871	27.2079	57.7498	103.989	187.91	39.7406	121.943	81.3717	27.3663	98.4539	167.382	32.3554	66.0649	84.0298	102.094	21.9586	96.6221	35.7112	138.113	139.382
PWY-621: sucrose degradation III (sucrose invertase)|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0	18.7486	0	3.6163	0	0	18.3669	0	56.3621	6.57386	0	32.9884	30.6184	58.9336	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_fragilis	12.5876	2.8348	19.1096	0	0	6.82115	10.8697	3.97214	13.1726	0	0	0.183137	0	0	0	0	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0	0	2.90452	0.592456	0.0963487	0	0	0	1.00034	0	6.43107	0	6.15564	6.91687
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83639	0	1.94508	2.37538
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	2.21829	0	0	0	0	0	0	16.9012	0	0	0	0	0	0	0	8.28512	8.26623
PWY-621: sucrose degradation III (sucrose invertase)|g__Bifidobacterium.s__Bifidobacterium_dentium	0	0	0.299692	0	0	6.23089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941738	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Clostridium.s__Clostridium_disporicum	0	0	0	0	0	10.4574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Escherichia.s__Escherichia_coli	0	0	109.213	0	0	0.292605	97.4973	0.409466	0	6.03645	0	0	0	0	0	6.09007	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33135	1.72555
PWY-621: sucrose degradation III (sucrose invertase)|g__Hungatella.s__Hungatella_effluvii	0	0	0	0	0	0	0	0	0	0	0	0.238852	0	0	0	0	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Hungatella.s__Hungatella_hathewayi	1.97957	0	0	1.70031	0	1.94193	0	1.66922	0.48651	6.62735	0	0.447679	0.178379	6.38308	3.73001	4.80707	5.33898	3.81072	0.971002	6.54239	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0.909135	0	0	0	0	0	0	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	16.4691	0	0	0	0	0	0	0.197978	10.0332	6.41638	0	0.147678	0	0	1.21973	0	0	1.01723	0.404415	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Roseburia.s__Roseburia_faecis	0	0	0	0	6.05585	0	0	0	0	0	0	0	15.9458	0	0	0	0	0	0	0	20.426	6.84347
PWY-621: sucrose degradation III (sucrose invertase)|g__Roseburia.s__Roseburia_intestinalis	0	0	0	0	0	0	0	0.204061	0	0.217024	0	0	0	0	0	0.487937	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_pneumoniae	0	0	0	0	0	0	0	3.56938	2.72143	0	0	0	0	0	1.28009	0.105481	0	0	3.40668	0	0	0.114592
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	0.336185	0	0	0	0	0	0	0.316801	0.0709373	0	0	0.587896	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_thermophilus	0	0.644618	0	0.539836	0	0	5.03662	0.229553	6.64591	0.522367	0	0	0	0	0	0	0	0.148576	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_vestibularis	0	25.7638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|unclassified	44.5898	10.267	28.1562	1.11634	5.10841	5.26818	16.5799	9.54547	61.4258	0.0893695	14.2118	12.8476	87.4725	13.2209	0.560699	1.64987	15.7191	8.84988	34.8573	22.6426	17.1781	25.8573
PWY-622: starch biosynthesis	128.2	164.843	3.79875	0	0	0	7.93632	32.4937	180.02	0	0	0	15.549	6.84724	0	1.96212	0	0	0	0	53.7322	80.1817
PWY-622: starch biosynthesis|unclassified	81.0462	65.3665	3.73891	0	0	0	7.49806	28.1299	110.754	0	0	0	0	0	0	1.92182	0	0	0	0	35.1557	52.4524
PWY-6270: isoprene biosynthesis I	289.066	286.517	346.666	269.69	385.733	276.982	337.051	303.391	297.575	324.899	164.639	346.239	300.869	299.799	319.8	314.123	334.949	270.841	245.832	259.242	331.723	380.7
PWY-6270: isoprene biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0	13.258	0	2.1858	0	0	13.5665	0	43.1238	5.65242	0	23.6235	21.5591	47.4369	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0.376763	0	1.96708	0	0	0	0	0	0	3.21269	0	0	0
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_fragilis	8.78567	0	16.5378	0	0	4.00261	8.20949	1.14775	0	0.360469	0	0	0	0	0	0	10.9892	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	10.8785	0	0	0	0	0	0	0.356548	0	0	0	0.733591	0	11.0792	0	3.54836	2.3509
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6569	0	2.37606	3.02308
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	0	0	0	3.28729	0	0	0	0	0	0	0	0	8.21175	7.75217
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Blautia_hydrogenotrophica	0.955521	0	0	3.16582	0	0	0	0	1.52258	0.800371	11.5184	0	0	0	0	0	0	3.18914	3.28998	1.32	0	0
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Blautia_obeum	0	0	0	0	6.73372	0	10.0824	0	0	11.5549	0	0	3.21948	0	11.4618	6.44311	0	0	0	0	10.8662	26.5921
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Blautia_wexlerae	0	0	0	0	19.5922	0	4.31931	1.47534	0	18.9568	0	0	7.231	0	12.4379	11.5813	3.39936	0	0	0	1.41433	6.3104
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Ruminococcus_torques	72.2828	0	13.7211	0	64.8467	0	7.60791	13.6228	73.4782	16.3262	0	11.4228	11.7435	0	18.4957	21.0744	6.92065	0	0	5.40287	27.7633	44.0636
PWY-6270: isoprene biosynthesis I|g__Clostridium.s__Clostridium_disporicum	0	0	0	0	0	8.45271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Collinsella.s__Collinsella_aerofaciens	0	0	0	0	0	0	0	30.2506	0	0	0	0	0	0	0	0	0	0	0	0	3.6961	8.14686
PWY-6270: isoprene biosynthesis I|g__Coprococcus.s__Coprococcus_comes	0	0	0	0	0	0	0	0	0	0	0	1.76111	1.10843	0	0	0	0	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Dorea.s__Dorea_longicatena	0	0	0	0	0	0	0	0	0	0	0	0	6.65876	0	0	0	0	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Eisenbergiella.s__Eisenbergiella_tayi	0	0	0	2.01349	0	0	0	0	0	0.855385	0	0	0	1.11302	0	0	0	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Escherichia.s__Escherichia_coli	0	0	95.864	0	5.20223	0	76.1967	0.507652	0	3.75767	0	0	0	0	0	7.25654	0	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	0	0	0	0	0	0	0	0	0	0	0	4.36433	6.05811	0	0	0	0	0	0	0	11.5161	5.82146
PWY-6270: isoprene biosynthesis I|g__Eubacterium.s__Eubacterium_hallii	0	0	0	0	0	0	3.00392	0	0	10.2826	0	0	1.99418	0	8.21469	3.92611	0	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0	0	0	0	0	0	0	0	0	8.8121	0	0	0	0	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	0	0	0	1.1049	0	0	0	2.0277	0	0	0	0	0	0	0	0	0	0.990937	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Intestinimonas.s__Intestinimonas_butyriciproducens	0	0	0	0	0	0	0	0	0	0	0	0.790648	0	0	0	0	0.883452	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis	12.6655	3.66316	1.02107	17.9579	0	6.10819	0	0	0	0	0	18.2202	0.881039	25.3042	0	0	13.0806	22.0749	6.63325	1.94319	7.5313	6.73874
PWY-6270: isoprene biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	0	0	0	0	0	1.23319	1.70104	0	2.42244	0	2.14136	0	0	0	0	0	0	0	0	0	0
PWY-6270: isoprene biosynthesis I|unclassified	19.062	150.877	79.4693	14.459	49.4471	34.9047	75.4294	117.604	62.8579	6.80358	52.5642	27.0807	106.572	176.464	28.0217	25.3353	58.3581	98.3552	104.948	199.655	75.1929	91.9438
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	387.972	462.368	391.246	411.696	506.476	441.711	384.83	402.31	461.641	429.491	401.899	445.529	418.516	422.621	489.156	539.952	444.357	432.963	381.722	540.41	483.861	503.617
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Actinomyces.s__Actinomyces_sp_ICM47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869009
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	0	0	0	0	0	0.244773	0	0	0	0	0	1.4744	0.524145	0	0	0	0	0	0	0	0.315905	0.341572
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Agathobaculum.s__Agathobaculum_butyriciproducens	0	0	0	0	0	0	0	0	0	0	0	0	1.66618	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0	17.8868	1.24917	1.9824	0	7.0391	0	17.2023	1.56119	0	37.8579	6.70261	18.3891	0	0	7.8121	5.88716	3.05269
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0	1.09502	45.9454	2.1645	6.80276	0.907649	0.94862	11.1756	0.147861	0.785538	0	2.04591	1.00453	0.49418	0	22.2954	0.335745	3.57457	3.77696
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	0	1.82333	2.20053	1.50805	0.177385	5.80283	0.716023	0.175624	0.942207	0	14.649	8.52918	0.76547	0	1.04698	0.166928	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_putredinis	0	0	0	0	3.18787	7.28666	0	0	0	0	0	6.44137	3.23882	0	0	0	6.00606	0	7.12257	2.50904	13.6388	13.4881
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_shahii	0	3.95119	2.65982	2.70921	0	0	0	0	0	0	0	2.66571	0	0	0	0	0	0	0	1.62279	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Anaerofustis.s__Anaerofustis_stercorihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341887	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73593	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae	10.9626	15.297	0	4.23897	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90296	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0	12.0628	0.412327	2.65801	0	0	13.1541	0	40.3272	5.73992	0	22.3218	19.8671	43.1444	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Anaerotruncus.s__Anaerotruncus_colihominis	0	0	0	1.04827	0	0	0	0	0	0	0	0	0	0.694569	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Asaccharobacter.s__Asaccharobacter_celatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756595	0.360766
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	3.10229	0	0	0	0	0	0	0	0	6.56496	5.33129
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0.219093	0	9.34552	0	0	0	0	0	0.0751417	0.142181	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	5.58358	16.2186	25.0839	0	0	0	0	0	0	3.10943	0	0	0	0.356525	0.0958915	0.015763
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0	0	0.486579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	1.00237	0	2.39757	13.2695	0	2.13425	1.70837	0.655351	0.640933	0.881219	0	0.15568	0	0	0	0.323956	4.15584	0	0	0.503515	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	10.7807	0	0	0	0	2.41215	1.48025	0.580413	0	0	0	2.52776	0	9.59329	0.376703	11.9195	11.036
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0.896679	0	0.564006	34.1611	5.51388	0	0	0	1.57379	0	5.98755	0	0	0	0	0	31.803	23.3983
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0.226523	0	0	0	0.221426	0	2.61741	0	1.97799	2.32453
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	71.0807	20.5554	20.2114	16.4035	1.83227	51.1291	22.5083	15.2353	20.0153	30.84	5.5828	12.9519	24.6472	22.3255	35.1303	16.6145	9.78991	12.2573	58.3041	11.4561	30.0445	16.9753
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	1.06001	3.47291	0	0	0	28.2907	3.8156	11.886	12.8811	0	6.46454	0	4.21966	0	8.19749	0	21.1811	24.5188
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	0	0	0	0.0822225	0	0	0	0	0	0	0	0	0.11971	0.0432594
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Barnesiella.s__Barnesiella_intestinihominis	0	1.58098	0	0	0	0	0	0	0	0	0	3.19172	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	0	4.24091	0	0	0	0	0	0	0	0	0.67483	0.0849591	0	0	0	0	0	0	5.23919	5.54283
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_bifidum	0	0	0	0	0	0	0	0	0	0	0	0	0.337995	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_breve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412696	0.266341	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_dentium	3.99894	0	0.654778	0	0	5.09024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495561	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	1.44786	0	0	0	0	0.47904	0.603306	0	1.56092	2.30454
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	5.70819	46.309	0.423175	0	0	0	0	0	0	0	0	0	0.263151	2.17829	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bilophila.s__Bilophila_wadsworthia	0	0	0	0	0	0	0	1.57051	0.984634	1.57199	0	1.35047	0	0	2.44468	2.26848	0.991118	0	1.77204	0.754349	2.49801	1.73956
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_coccoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0605828	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_hydrogenotrophica	1.125	0	0	3.73002	0	0	0	0	1.79769	0.931382	12.8943	0	0	0	0	0	0	3.38881	3.74839	1.65936	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_obeum	0	0	0	0	51.2177	4.1228	24.1596	13.1766	0	32.4533	0	19.6625	7.35357	0	26.7565	20.0566	19.5978	0	0	0	15.0474	33.0982
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_producta	8.7477	0	0	0.480204	0	0	0	0	18.7375	2.85364	6.92922	3.02663	0.163131	0.723506	3.03483	12.8984	3.81268	0	0	13.1332	0	0.383851
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_sp_CAG_257	0	0	0	0	0	0	0	1.84692	37.1157	23.9544	4.9399	1.37702	0	0	11.7274	30.3912	1.89516	0	3.73012	3.94166	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_wexlerae	0	0	0	0	29.8294	0.857947	6.52757	2.58728	0	24.46	0	16.0435	8.99703	0	16.0027	13.9332	15.3216	0	0	0	4.91353	10.5898
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	3.14157	0	8.32493	9.47154	0	1.58402	5.39441	0	2.93786	33.5676	1.99931	0	0	2.77144	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Ruminococcus_torques	78.7649	9.86031	24.5176	27.4256	112.486	3.47998	8.1025	26.4721	72.3566	24.1573	9.38558	18.8185	13.5492	26.6943	22.9311	28.8264	8.70147	32.1969	22.0412	7.37601	32.5845	51.2065
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Butyricimonas.s__Butyricimonas_virosa	0	0	0	0	0	0	0	0	0	0	0	0.427958	0	0	0	0	0	0	0	0	0	0
